,Title,Bedrooms,Bathrooms,Floor_no,Occupancy_status,Floor_area,City,Price_in_taka,Location
2673,1200 Square Feet Nice And Affordable Flat For Sale At Green View Residential Area .,3.0,3.0,1,vacant,1200.0,chattogram,"৳4,600,000","Green View Residential Area, 11 No. South Kattali Ward"
2674,"An Apartment Is Up For Sale In Dakshin Kattali, Near Anandomoyee Kali Temple",3.0,3.0,4th to 8th Backside,vacant,1250.0,chattogram,"৳3,800,000","Dakshin Kattali, 11 No. South Kattali Ward"
2675,"Establish Your Peace In This Nice 2500 Sq Ft Apartment For Sale At Zakir Hossain By Lane, East Nasirabad",4.0,4.0,2,vacant,2500.0,chattogram,"৳12,000,000","Zakir Hossain By Lane, East Nasirabad"
2676,This 1430 Square Ft. Apartment Is Up For Sales Pathargatha .,3.0,3.0,6,vacant,1430.0,chattogram,"৳7,936,000","Patharghata, Bakalia"
2677,This 1430 Sq.Ft Flat In Patharghata Is Up For Sale With A Convenient Price .,3.0,3.0,8,vacant,1430.0,chattogram,"৳7,936,000","Patharghata, Bakalia"
2678,This 1915 Sq Ft Lovely Apartment Is Ready For Sale In Khulshi Green Housing Society,3.0,3.0,2,vacant,1915.0,chattogram,"৳11,490,000","Khulshi Green Housing Society, Khulshi"
2679,Buy This 1162 Sq Ft Decent Flat In The Locality Of Khulshi Green Housing Society,3.0,3.0,2,vacant,1162.0,chattogram,"৳6,972,000","Khulshi Green Housing Society, Khulshi"
2680,This Suitable Flat Of 1162 Sq Ft With Great Balcony Views Is Ready For Sale In Khulshi Green Housing Society,3.0,3.0,8,vacant,1162.0,chattogram,"৳6,972,000","Khulshi Green Housing Society, Khulshi"
2681,This 1570 Sq Ft Apartment With 3 Bedrooms Is Ready For Sale In Khulshi,3.0,3.0,6,vacant,1570.0,chattogram,"৳11,000,000","Nasirabad Properties Residential Area, Khulshi"
2682,"This 850 Sq Ft Apartment Is Set For Sale In Sholokbahar, Badurtala",3.0,2.0,3,vacant,850.0,chattogram,"৳4,000,000","Badurtala, Sholokbahar"
2683,"1500 Sq Ft Flat For Sale At 11 No. South Kattali Ward, Maij Para",3.0,3.0,5,vacant,1500.0,chattogram,"৳9,000,000","Maij Para, 11 No. South Kattali Ward"
2684,"A Beautiful Ready Flat With 3 Bedrooms Is Available For Sale At Agrabad Golden Complex, Double Mooring",3.0,3.0,6,vacant,1423.0,chattogram,"৳7,115,000","25 No. Rampur Ward, Double Mooring"
2685,Picture Yourself In This Residential Apartment Of 1835 Sq Ft For Sale In 10 No. North Kattali Ward,3.0,3.0,8,vacant,1835.0,chattogram,"৳13,000,000","New Monsurabad, 10 No. North Kattali Ward"
2686,A Comfortable And Convenient 1350 Sq.Ft House Is Ready For Sale At Chawk Bazar Close To Chittagong College Mosque.,3.0,4.0,1,vacant,1350.0,chattogram,"৳7,500,000","Chawk Bazar, 16 No. Chawk Bazaar Ward"
2687,Persuade This Serene Locality To Live In While Transcending Your Routined Mode Of Life,3.0,3.0,5,vacant,1615.0,chattogram,"৳11,500,000","Jamal Khan By-Lane, Jamal Khan"
2688,Affordable And Wonderful 1500 Sq Ft Flat Is Up For Sale In Bakalia,3.0,3.0,6,vacant,1500.0,chattogram,"৳8,250,000","Dewan Bazar, Bakalia"
2689,3 Bedrooms Beautiful Flat Is Up For Sale In Bakalia With Satisfactory Price,3.0,3.0,5,vacant,1685.0,chattogram,"৳9,267,500","Dewan Bazar, Bakalia"
2690,3 Bedroom Adequate Living Flat Is Up For Sale In Bakalia With Satisfactory Price,3.0,3.0,4,vacant,1500.0,chattogram,"৳8,250,000","Dewan Bazar, Bakalia"
2691,1400 Sq Ft Apartment To Sale In Ghat Farhat Beg Beside To Shri Shri Ramthakur O Joy Baba Loknath Kunjo,3.0,3.0,4,vacant,1400.0,chattogram,"৳7,700,000","Dewan Bazar, Bakalia"
2692,Next To Majid Sawdagor Masjid 1685 Sq Ft Apartment To Sale In Bakalia,3.0,3.0,4,vacant,1685.0,chattogram,"৳9,267,500","Dewan Bazar, Bakalia"
2693,Buy This 1580 Sq Ft Ready Flat At 7 No. West Sholoshohor Ward,3.0,3.0,8,vacant,1580.0,chattogram,"৳8,000,000","Chasma Hill R/A, 7 No. West Sholoshohor Ward"
2694,Move In And Inhabit This 1436 Sq Ft Properly Constructed Flat For Sale In Bagmoniram Near Chatogram Al Boraj School,3.0,3.0,2,vacant,1436.0,chattogram,"৳11,500,000","Mohammed Ali Road, 15 No. Bagmoniram Ward"
2695,Pursue This 1940 Sq Ft Flat For Sale In 15 No. Bagmoniram Ward,3.0,4.0,3,vacant,1940.0,chattogram,"৳16,132,000","O. R. Nizam Road, 15 No. Bagmoniram Ward"
2696,"Buy This 2295 Sq Ft Flat In 15 No. Bagmoniram Ward, Nasirabad",3.0,3.0,4,vacant,2295.0,chattogram,"৳25,000,000","Nasirabad, 15 No. Bagmoniram Ward"
2697,Unlock The Potential Of This 1487 Sq ft Apartment For Sale In Bakalia,3.0,3.0,8,vacant,1487.0,chattogram,"৳9,000,000","17 No West Bakalia Ward, Bakalia"
2698,1440 Sq Ft Nice Apartment For Sale In Bakalia,3.0,3.0,6,vacant,1440.0,chattogram,"৳9,936,000","Dewan Bazar, Bakalia"
2699,Grab This 1493 Sq Ft Residential Apartment For Sale In Bakalia,3.0,3.0,2,vacant,1493.0,chattogram,"৳9,800,000","17 No West Bakalia Ward, Bakalia"
2700,Modest 1493 Sq Ft Ready Apartment For Sale In Bakalia,3.0,3.0,2,vacant,1493.0,chattogram,"৳9,800,000","17 No West Bakalia Ward, Bakalia"
2701,At 15 No. Bagmoniram Ward 1537 Sq Ft Flat Is For Sale,3.0,3.0,7,vacant,1537.0,chattogram,"৳9,000,000","Mehidibag, 15 No. Bagmoniram Ward"
2702,This Beautiful 1800 Sq Ft Flat Located In Nasirabad Is Now Available | For Sale,3.0,4.0,10,vacant,1800.0,chattogram,"৳12,500,000","Nasirabad, Bayazid"
2703,Brand New 1800 Sq Feet Ready Flat Sale In Bayazid,3.0,4.0,9,vacant,1800.0,chattogram,"৳12,500,000","Nasirabad, Bayazid"
2705,Ready Apartment Of 1305 Sq Ft Is Now Available To Sale In South Khulsi,3.0,3.0,4,vacant,1305.0,chattogram,"৳11,000,000","South Khulshi, Khulshi"
2708,"At Bayazid, A Nice And Spacious 1700 Sq Ft Residential Flat Is Up For Sale",3.0,3.0,9,vacant,1700.0,chattogram,"৳8,384,200","Oxygen Kuwaish Road, Bayazid"
2709,"We Are Assisting You To Buy This Apartment Of 1335 Sq Ft In Khulshi, Habib Lane",3.0,4.0,1,vacant,1335.0,chattogram,"৳8,500,000","Habib Lane, Khulshi"
2710,Available At 29 No. West Madarbari Ward A 2 Bedroom Residential Apartment For Sale.,2.0,2.0,1,vacant,1000.0,chattogram,"৳3,200,000",29 No. West Madarbari Ward
2712,Reasonable 1550 SQ FT flat is available for sale in Chandgaon,3.0,3.0,2,vacant,1550.0,chattogram,"৳7,750,000","Chandgaon Residential Area, 4 No Chandgaon Ward"
2715,"1300 Sq Ft Flat Is Available For Sale At CDA Residential Area, Double Mooring",3.0,3.0,4,vacant,1300.0,chattogram,"৳6,000,000","South Agrabad, Double Mooring"
2716,"In A Peaceful Location Of North Pahartali, A Fantastic Flat Of 2061 Sq Ft Is Waiting For Sale.",4.0,4.0,4,vacant,2061.0,chattogram,"৳14,500,000","Foy's Lake Approach Road, 9 No. North Pahartali Ward"
2717,800 Sq Ft Residential Apartment Is On Sale In Firingee Bazaar Nearby Bridge Ghat Baitur Riduan Jame Masjid,2.0,2.0,4,vacant,800.0,chattogram,"৳4,000,000","Abhoy Mitra Lane, 33 No. Firingee Bazaar Ward"
2722,Offering You 1520 Sq Ft Flat For Sale In 4 No Chandgaon Ward,3.0,3.0,12,vacant,1520.0,chattogram,"৳6,000,000","Bahaddarhat, 4 No Chandgaon Ward"
2723,This 1335 Sq.ft Home Which Is For Sale Will Ensure Your Good Quality Of Living In Bahaddarhat,3.0,3.0,10,vacant,1335.0,chattogram,"৳4,672,500","Bahaddarhat, 4 No Chandgaon Ward"
2724,"Make This 1090 Sq Ft Flat Your Next Residing Location, Which Is Up For Sale In Mohara",2.0,2.0,3,vacant,1090.0,chattogram,"৳4,500,000","Mohara, 4 No Chandgaon Ward"
2726,Apartment For Sale In Chandgaon Nearby Ebl,3.0,3.0,1,vacant,1210.0,chattogram,"৳7,000,000","Chandgaon Residential Area, 4 No Chandgaon Ward"
2727,"This 2200 SQ Ft apartment up for sale in Chawk Bazaar Ward, near Chittagong Grammar School Lower",4.0,4.0,1,vacant,2200.0,chattogram,"৳15,000,000",16 No. Chawk Bazaar Ward
2728,Commodious 1621 Sq Feet Flat For Sale At Muradpur.,3.0,3.0,4,occupied,1621.0,chattogram,"৳10,500,000","Mirzapul Road, Muradpur"
2730,"An apartment up for sale in Firingee Bazaar Ward, near Dutch-Bangla Bank Limited | ATM Booth",3.0,3.0,12,vacant,1400.0,chattogram,"৳7,500,000","R C Church Road, 33 No. Firingee Bazaar Ward"
2731,A 600 Sq Ft Apartment Is Up For Sale At North Pahartali Ward Nearby Dutch Bangla Atm.,2.0,2.0,5,vacant,600.0,chattogram,"৳3,000,000","West Firojshah colony, 9 No. North Pahartali Ward"
2732,At Alkaran Road 2252 Square Feet Large Residential Apartment For Sale,4.0,4.0,3,vacant,2252.0,chattogram,"৳11,260,000","Alkaran Road, 31 No. Alkoron Ward"
2733,A well-constructed 1429 SQ FT flat is for sale in Bayazid-Chattogram DOHS .,3.0,3.0,3,vacant,1429.0,chattogram,"৳8,000,000","Chattogram DOHS, Bayazid"
2735,"At Bagmoniram, A 1800 Sq Ft Well Fitted Residential Property Is On Sale",3.0,4.0,5,vacant,1800.0,chattogram,"৳16,000,000","Mehidibag, 15 No. Bagmoniram Ward"
2739,A Modern Well-planned Flat Of 1075 Sq Ft Is Up For Sale In 31 No. Alkoron Ward,3.0,2.0,5,vacant,1075.0,chattogram,"৳5,500,000","Alkaran Road, 31 No. Alkoron Ward"
2740,An Apartment Is Up For Sale At Colonel Hat Near To Colonel Hat Bus Stop,2.0,2.0,5,vacant,978.0,chattogram,"৳5,000,000","Colonel Hat, 10 No. North Kattali Ward"
2741,A Worthwhile 1433 Sq Ft Residential Home Is Ready For Sale At Bayazid,3.0,3.0,1,vacant,1433.0,chattogram,"৳7,132,000","Somobay Residential Area, Bayazid"
2742,"A 1150 Sq Ft Flat Is Up For Sale In A Well Secured Location Of Kulgaon, Bayazid",3.0,3.0,7,vacant,1150.0,chattogram,"৳5,800,000","Kulgaon, Bayazid"
2743,"Attention ! A 900 Sq.Ft Flat Is Up For Sale At 33 No. Firingee Bazaar Ward, This Is What You’ve Been Searching For As Your New Home!",2.0,2.0,3,vacant,900.0,chattogram,"৳4,500,000","Kobi Kazi Nazrul Islam Road, 33 No. Firingee Bazaar Ward"
2745,"Lovely Apartment Of 1080 Sq Ft Is Up For Sale In Chandrima, Chandgaon Residential Area",3.0,3.0,2,vacant,1080.0,chattogram,"৳5,700,000","Chandgaon Residential Area, 4 No Chandgaon Ward"
2746,A 1466 Sq Ft Flat Is Up For Sale In A Well Secured Location Of 7 No. West Sholoshohor Ward,3.0,3.0,3,vacant,1466.0,chattogram,"৳7,000,000","Bibirhat, 7 No. West Sholoshohor Ward"
2747,"Buy This 1300 Square Feet Flat In Bayazid, Ali Nagar",3.0,3.0,4,vacant,1300.0,chattogram,"৳7,200,000","Ali Nagar, Bayazid"
2748,"A Rightly Planned 1500 Sq Ft Flat Is Found For Sale In 24 No. North Agrabad Ward, Double Mooring",3.0,3.0,10,vacant,1500.0,chattogram,"৳8,600,000","24 No. North Agrabad Ward, Double Mooring"
2749,"View This 1015 Sq Ft Flat For Sale At Double Mooring, 24 No. North Agrabad Ward",2.0,2.0,9,vacant,1015.0,chattogram,"৳5,887,000","24 No. North Agrabad Ward, Double Mooring"
2750,Grab This 1459 Sq Ft Flat For Sale At 24 No North Agrabad Ward,3.0,3.0,9,vacant,1459.0,chattogram,"৳8,462,200","24 No. North Agrabad Ward, Double Mooring"
2751,"A Suitable 1337 Sq Ft Flat For Sale At Double Mooring, 24 No. North Agrabad Ward",3.0,3.0,8,vacant,1337.0,chattogram,"৳7,754,600","24 No. North Agrabad Ward, Double Mooring"
2752,Get This 1459 Sq Ft Flat Up For Sale At Double Mooring,3.0,3.0,6,vacant,1459.0,chattogram,"৳8,462,200","24 No. North Agrabad Ward, Double Mooring"
2753,"1337 Sq Ft Flat For Sale In Double Mooring, With Good Home Facilities",3.0,3.0,3,vacant,1337.0,chattogram,"৳7,754,600","24 No. North Agrabad Ward, Double Mooring"
2754,Buy This 800 Sq Ft Ready Apartment In 33 No. Firingee Bazaar Ward,2.0,2.0,3,vacant,800.0,chattogram,"৳4,500,000","Abhoy Mitra Lane, 33 No. Firingee Bazaar Ward"
2756,1200 Sq Ft Flat With Great Residential Services Is Up For Sale At 11 No South Kattali Ward,3.0,3.0,4,vacant,1200.0,chattogram,"৳8,000,000","Dakshin Kattali, 11 No. South Kattali Ward"
2757,Grab This 1370 Sq Ft Flat For Sale In Bayazid,3.0,3.0,2,vacant,1370.0,chattogram,"৳6,500,000","Green Valley, Bayazid"
2758,1162 Square Ft. Residential Apartment For Sale At Khulshi Green Housing Society .,3.0,3.0,2,vacant,1162.0,chattogram,"৳6,972,000","Khulshi Green Housing Society, Khulshi"
2759,Ready flat 1435 SQ FT is now for sale in Mehidibag,3.0,3.0,1,vacant,1435.0,chattogram,"৳7,000,000","Mehidibag, 15 No. Bagmoniram Ward"
2760,"Contact Us To Get 1500 Sq Ft Flat Which Is Now Available In Double Mooring, For Sale",3.0,3.0,6,vacant,1500.0,chattogram,"৳8,300,000","24 No. North Agrabad Ward, Double Mooring"
2761,Buy This 1485 Sq Ft Apartment In 10 No. North Kattali Ward,3.0,3.0,8,vacant,1485.0,chattogram,"৳8,000,000","Proshanti R/A, 10 No. North Kattali Ward"
2762,Contact us to get 1350 SQ FT Flat which is now available in Jamal Khan for sale,3.0,3.0,11,vacant,1350.0,chattogram,"৳9,450,000","Momin Road, Jamal Khan"
2763,Grab This Flat Up For Sale In West Khulshi R/a Near Masjid E Quba,3.0,3.0,9,vacant,1500.0,chattogram,"৳6,000,000","West Khulshi R/A, 9 No. North Pahartali Ward"
2765,An Apartment For Sale Is All Set For You To Settle In Khulshi Close To Green Crescent Medical Diagnostic,3.0,3.0,6,vacant,1254.0,chattogram,"৳7,000,000","Khulshi Green Housing Society, Khulshi"
2767,Move In To This 1780 Sq Ft Apartment Ready For Sale In South Khulshi,3.0,4.0,5,vacant,1780.0,chattogram,"৳10,500,000","South Khulshi, Khulshi"
2768,Reasonable 1465 Sq Ft Flat Is Available For Sale In 16 No. Chawk Bazaar Ward,3.0,3.0,1,vacant,1465.0,chattogram,"৳9,962,000","Katalganj Residential Area, 16 No. Chawk Bazaar Ward"
2769,Flat For Sale In 16 No. Chawk Bazaar Ward Near Mosque,3.0,3.0,8,vacant,1727.0,chattogram,"৳14,500,000","Panchlaish Residential Area, 16 No. Chawk Bazaar Ward"
2770,1800 Sq Feet Ready Flat For Sale At Bayazid,3.0,4.0,12,vacant,1800.0,chattogram,"৳12,500,000","Nasirabad, Bayazid"
2772,Apartment Of 1500 Sq Ft For Sale In Hamjarbag,2.0,2.0,3,vacant,1500.0,chattogram,"৳6,750,000","Hamjarbag, 7 No. West Sholoshohor Ward"
2774,1275 Square Feet Residential Apartment For Sales At Kalamia Bazar,3.0,3.0,5,vacant,1275.0,chattogram,"৳5,100,000","18 No. East Bakalia Ward, Bakalia"
2775,A Nice And Comfortable 1435 Sq Ft Flat Is Up For Sale In Kalamia Bazar,3.0,3.0,3,vacant,1435.0,chattogram,"৳5,740,000","18 No. East Bakalia Ward, Bakalia"
2776,"1315 Square Feet Nice Apartment Ready For Sale At Kalamia Bazar ,Bakalia",3.0,3.0,5,vacant,1315.0,chattogram,"৳5,260,000","18 No. East Bakalia Ward, Bakalia"
2777,Worthy 1335 SQ FT Residential Apartment is for sale at 18 No. East Bakalia Ward,3.0,3.0,4,vacant,1335.0,chattogram,"৳5,340,000","18 No. East Bakalia Ward, Bakalia"
2778,A well-constructed 1335 SQ FT flat is for sale in Bakalia,3.0,3.0,2,vacant,1335.0,chattogram,"৳5,340,000","18 No. East Bakalia Ward, Bakalia"
2779,This 1325 Sq.Ft Flat In Bakalia Near By Moor Ali Baper Jame Masjid With A Convenient Price Is Up For Sale,3.0,3.0,2,vacant,1325.0,chattogram,"৳5,300,000","18 No. East Bakalia Ward, Bakalia"
2783,"Create Your New Home In A Nice Flat For Sale In West Bakalia, Near Mutual Trust Bank Limited",3.0,3.0,3,vacant,1470.0,chattogram,"৳4,410,000","17 No West Bakalia Ward, Bakalia"
2784,Plan To Move In This 1316 Sq Ft Flat Which Is Up To Sale In West Khulshi,3.0,3.0,2,vacant,1316.0,chattogram,"৳6,200,000","West Khulshi, 9 No. North Pahartali Ward"
2789,Grab This Flat Up For Sale In Proshanti R/a Near Janata Bank Limited,3.0,3.0,6,vacant,1400.0,chattogram,"৳6,500,000","Proshanti R/A, 10 No. North Kattali Ward"
2790,Visit This Apartment For Sale In Mohammadpur Near Afjal Jame Masjid.,3.0,3.0,8,vacant,1408.0,chattogram,"৳5,632,000","Mohammadpur, 7 No. West Sholoshohor Ward"
2791,Grab This Flat Up For Sale In Kulgaon Near Gulbag R/a Jame Mosjid,2.0,2.0,3,vacant,1000.0,chattogram,"৳4,000,000","Kulgaon, Bayazid"
2792,Notable 1550 SFT Ready Apartment For Sale In 4 No Chandgaon Ward,3.0,3.0,7,vacant,1550.0,chattogram,"৳7,300,000","Shamsher Para, 4 No Chandgaon Ward"
2793,1244 Sq Ft Flat For Sale At North Halishahar Ward,3.0,3.0,5,vacant,1244.0,chattogram,"৳6,500,000","26 No. North Halishahar Ward, Halishahar"
2794,1149 Sq Ft Suitable Apartment For Sale In 4 No Chandgaon Ward,3.0,3.0,3,vacant,1149.0,chattogram,"৳7,500,000","Chandgaon Residential Area, 4 No Chandgaon Ward"
2795,"1429 SQ FT Residential Duplex For Sale in Bayazid, Chattogram DOHS Close to Chattogram Cantonment English school.",3.0,4.0,4,vacant,1429.0,chattogram,"৳8,500,000","Chattogram DOHS, Bayazid"
2799,Attention Home Finders! A 969 Sq.ft Flat Is Up For Sale At 6 No East Sholoshohor Ward.,2.0,2.0,2,vacant,969.0,chattogram,"৳3,600,000","6 No East Sholoshohor Ward, Bakalia"
2800,"At Sholoshohor, flat for Sale close to Sholoshohor Jame Masjid",3.0,3.0,5,vacant,1350.0,chattogram,"৳6,075,000","Cosmopolitan R/A, 7 No. West Sholoshohor Ward"
2801,"An Apartment Up For Sale Is Located At Sholoshohor, Near To Sunnia Madrasha",2.0,2.0,7,vacant,975.0,chattogram,"৳3,705,000","Jangalpara, 7 No. West Sholoshohor Ward"
2802,"In The Location Of Sholoshohor, Close To Sunnia Madrasha A Flat Is Up For Sale",3.0,3.0,6,vacant,1165.0,chattogram,"৳4,427,000","Jangalpara, 7 No. West Sholoshohor Ward"
2803,An Adequate 1145 Sq Ft Residential Apartment Is Up For Sale In The Center Of Bakalia .,3.0,3.0,7,vacant,1145.0,chattogram,"৳5,700,000","6 No East Sholoshohor Ward, Bakalia"
2804,Check This 1145 Sq.Ft Apartment Which Is Up For Sale At Bakalia Near To Abdul Hamid Sawdagar High School.,3.0,3.0,7,vacant,1145.0,chattogram,"৳3,400,000","6 No East Sholoshohor Ward, Bakalia"
2805,"In The Location Of Sholoshohor, Close To Sholashohor Rail Station, A Flat Is Up For Sale",3.0,3.0,6,vacant,1382.0,chattogram,"৳6,800,000","Chasma Hill R/A, 7 No. West Sholoshohor Ward"
2806,"An Apartment Up For Sale Is Located At Chasma Hill R/a, Near To Universal School And College.",3.0,2.0,6,vacant,1180.0,chattogram,"৳6,200,000","Chasma Hill R/A, 7 No. West Sholoshohor Ward"
2807,1130 Sq Ft Apartment Is Ready For Sale At 17 No West Bakalia Ward,3.0,3.0,1,vacant,1130.0,chattogram,"৳5,300,000","17 No West Bakalia Ward, Bakalia"
2810,"1500 Sq Ft Modest Flat For Sale At Double Mooring, 24 No. North Agrabad Ward",3.0,3.0,8,vacant,1500.0,chattogram,"৳8,700,000","24 No. North Agrabad Ward, Double Mooring"
2811,1545 Sq Ft Apartment For Sale In West West Khulshi R/a,3.0,3.0,2,vacant,1545.0,chattogram,"৳7,500,000","West Khulshi R/A, 9 No. North Pahartali Ward"
2814,Look At This 1550 Square Feet Residential Apartment For Sale Very Near To Al-Haj Yakub Ali Girls High School &amp; College.,3.0,3.0,1,vacant,1550.0,chattogram,"৳7,750,000","25 No. Rampur Ward, Double Mooring"
2820,"1500 Sq Ft Modest Flat For Sale At Double Mooring, 24 No. North Agrabad Ward",3.0,3.0,8,vacant,1500.0,chattogram,"৳8,700,000","24 No. North Agrabad Ward, Double Mooring"
2824,Attention Home Finders! A 969 Sq.ft Flat Is Up For Sale At 6 No East Sholoshohor Ward.,2.0,2.0,2,vacant,969.0,chattogram,"৳3,600,000","6 No East Sholoshohor Ward, Bakalia"
2825,"At Sholoshohor, flat for Sale close to Sholoshohor Jame Masjid",3.0,3.0,5,vacant,1350.0,chattogram,"৳6,075,000","Cosmopolitan R/A, 7 No. West Sholoshohor Ward"
2826,"An Apartment Up For Sale Is Located At Sholoshohor, Near To Sunnia Madrasha",2.0,2.0,7,vacant,975.0,chattogram,"৳3,705,000","Jangalpara, 7 No. West Sholoshohor Ward"
2827,"In The Location Of Sholoshohor, Close To Sunnia Madrasha A Flat Is Up For Sale",3.0,3.0,6,vacant,1165.0,chattogram,"৳4,427,000","Jangalpara, 7 No. West Sholoshohor Ward"
2828,An Adequate 1145 Sq Ft Residential Apartment Is Up For Sale In The Center Of Bakalia .,3.0,3.0,7,vacant,1145.0,chattogram,"৳5,700,000","6 No East Sholoshohor Ward, Bakalia"
2829,Check This 1145 Sq.Ft Apartment Which Is Up For Sale At Bakalia Near To Abdul Hamid Sawdagar High School.,3.0,3.0,7,vacant,1145.0,chattogram,"৳3,400,000","6 No East Sholoshohor Ward, Bakalia"
2830,"In The Location Of Sholoshohor, Close To Sholashohor Rail Station, A Flat Is Up For Sale",3.0,3.0,6,vacant,1382.0,chattogram,"৳6,800,000","Chasma Hill R/A, 7 No. West Sholoshohor Ward"
2831,"An Apartment Up For Sale Is Located At Chasma Hill R/a, Near To Universal School And College.",3.0,2.0,6,vacant,1180.0,chattogram,"৳6,200,000","Chasma Hill R/A, 7 No. West Sholoshohor Ward"
2832,1130 Sq Ft Apartment Is Ready For Sale At 17 No West Bakalia Ward,3.0,3.0,1,vacant,1130.0,chattogram,"৳5,300,000","17 No West Bakalia Ward, Bakalia"
2835,Notable 1550 SFT Ready Apartment For Sale In 4 No Chandgaon Ward,3.0,3.0,7,vacant,1550.0,chattogram,"৳7,300,000","Shamsher Para, 4 No Chandgaon Ward"
2836,1244 Sq Ft Flat For Sale At North Halishahar Ward,3.0,3.0,5,vacant,1244.0,chattogram,"৳6,500,000","26 No. North Halishahar Ward, Halishahar"
2837,"At Bayazid, A Nice And Spacious 1700 Sq Ft Residential Flat Is Up For Sale",3.0,3.0,9,vacant,1700.0,chattogram,"৳8,384,200","Oxygen Kuwaish Road, Bayazid"
2838,Grab This 1400 Sq Feet Flat For Sale At Bayazid,3.0,3.0,3,vacant,1400.0,chattogram,"৳8,000,000","Shahid Nagar, Bayazid"
2840,1149 Sq Ft Suitable Apartment For Sale In 4 No Chandgaon Ward,3.0,3.0,3,vacant,1149.0,chattogram,"৳7,500,000","Chandgaon Residential Area, 4 No Chandgaon Ward"
2841,"1429 SQ FT Residential Duplex For Sale in Bayazid, Chattogram DOHS Close to Chattogram Cantonment English school.",3.0,4.0,4,vacant,1429.0,chattogram,"৳8,500,000","Chattogram DOHS, Bayazid"
